"Source";"Keyword";"URL";"Headline";"Author";"Date";"Content";"FIELD8";"FIELD9";"FIELD10";"FIELD11";"FIELD12";"FIELD13";"FIELD14"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/01/19/23442470/Masyarakat.Harus.Rasakan.Pelayanan.Kesehatan&sa=U&ved=0ahUKEwj9p7iwiazeAhUUbo8KHcfnCOU4MhAWCBcwBg&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw2iHvUO3929r1SWbUpof7MI";"Masyarakat Harus Rasakan Pelayanan Kesehatan";"Imam Prihadiyoko";"1/19/2012 23:44";"JAKARTA, KOMPAS.com -- Anggaran Bantuan Operasional Kesehatan untuk tahun anggaran 2012 naik  menjadi Rp 1,065 triliun. Tahun lalu, Bantuan Operasional Kesehatan  hanya  Rp 932 miliar.""Peningkatan anggaran ini harus dapat dirasakan manfaatnya langsung oleh  masyarakat, terutama di bidang pelayanan kesehatan. Meningkatnya anggaran  operasional kesehatan ini harus diikuti pengawasan yang lebih ketat oleh  publik, apakah sudah sesuai antara pelayanan, fasilitas, dan anggaran yang  diberikan,"" tutur anggota Komisi IX DPR RI, Zuber Safawi, Kamis  (19/1/2012) di Jakarta.Zuber menilai, kualitas kesehatan masyarakat saat ini  masih  memprihatinkan, terutama yang ada di daerah  terpencil dan perbatasan.  Hal tersebut menunjukkan minimnya akses mereka  terhadap sumberdaya kesehatan yang tersedia. ""Padahal alokasi bantuan opersional kesehatan yang sampai di puskesmas  sebesar Rp 75 juta sampai 250 juta,"" kata politisi PKS ini.Bantuan Operasional Kesehatan (BOK) merupakan kucuran dana pemerintah yang  langsung diberikan kepada pemerintah kabupaten/kota untuk melaksanakan  pelayanan kesehatan sesuai Standar Pelayanan Minimal kesehatan.Sebesar 90  persen dana BOK, diberikan ke setiap puskesmas melalui dinas kesehatan kabupaten/kota yang digunakan untuk menyelenggarakan operasional puskesmas,  serta meningkatkan pelayanan kesehatan promotif dan preventif. ""Untuk meningkatkan akses pelayanan kesehatan, petugas harus langsung turun ke  rumah warga, posyandu, atau mengadakan penyuluhan dan lokakarya di  sekolah-sekolah,"" katanya.";"286721e180cf099ddbb20f16d3ad6ab26db9e93";"robots";"DesignStudio76fb40eb00000004";"10/29/2018 23:32";"10/29/2018 23:32";"y";"10/29/2018 23:32"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/01/19/23442470/Masyarakat.Harus.Rasakan.Pelayanan.Kesehatan&sa=U&ved=0ahUKEwjD3_zwlrLeAhVFOY8KHQY_D_I4MhAWCBowBw&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw0rqlyLS1StwmURJwkmjaQ6";"Masyarakat Harus Rasakan Pelayanan Kesehatan";"Imam Prihadiyoko";"1/19/2012 23:44";"JAKARTA, KOMPAS.com -- Anggaran Bantuan Operasional Kesehatan untuk tahun anggaran 2012 naik  menjadi Rp 1,065 triliun. Tahun lalu, Bantuan Operasional Kesehatan  hanya  Rp 932 miliar.""Peningkatan anggaran ini harus dapat dirasakan manfaatnya langsung oleh  masyarakat, terutama di bidang pelayanan kesehatan. Meningkatnya anggaran  operasional kesehatan ini harus diikuti pengawasan yang lebih ketat oleh  publik, apakah sudah sesuai antara pelayanan, fasilitas, dan anggaran yang  diberikan,"" tutur anggota Komisi IX DPR RI, Zuber Safawi, Kamis  (19/1/2012) di Jakarta.Zuber menilai, kualitas kesehatan masyarakat saat ini  masih  memprihatinkan, terutama yang ada di daerah  terpencil dan perbatasan.  Hal tersebut menunjukkan minimnya akses mereka  terhadap sumberdaya kesehatan yang tersedia. ""Padahal alokasi bantuan opersional kesehatan yang sampai di puskesmas  sebesar Rp 75 juta sampai 250 juta,"" kata politisi PKS ini.Bantuan Operasional Kesehatan (BOK) merupakan kucuran dana pemerintah yang  langsung diberikan kepada pemerintah kabupaten/kota untuk melaksanakan  pelayanan kesehatan sesuai Standar Pelayanan Minimal kesehatan.Sebesar 90  persen dana BOK, diberikan ke setiap puskesmas melalui dinas kesehatan kabupaten/kota yang digunakan untuk menyelenggarakan operasional puskesmas,  serta meningkatkan pelayanan kesehatan promotif dan preventif. ""Untuk meningkatkan akses pelayanan kesehatan, petugas harus langsung turun ke  rumah warga, posyandu, atau mengadakan penyuluhan dan lokakarya di  sekolah-sekolah,"" katanya.";"bf4c2a5fbce65c77c96cd54d35134d5eb5fe321e";"robots";"DesignStudio891162200000001";"11/1/2018 9:47";"11/1/2018 9:47";"y";"11/1/2018 9:47"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/01/19/23442470/Masyarakat.Harus.Rasakan.Pelayanan.Kesehatan&sa=U&ved=0ahUKEwjW3K_9gbHeAhXOdN4KHT7mAIQ4MhAWCBowBw&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw3QzZJ2TLuYk3sO3u1I2p57";"Masyarakat Harus Rasakan Pelayanan Kesehatan";"Imam Prihadiyoko";"1/19/2012 23:44";"JAKARTA, KOMPAS.com -- Anggaran Bantuan Operasional Kesehatan untuk tahun anggaran 2012 naik  menjadi Rp 1,065 triliun. Tahun lalu, Bantuan Operasional Kesehatan  hanya  Rp 932 miliar.""Peningkatan anggaran ini harus dapat dirasakan manfaatnya langsung oleh  masyarakat, terutama di bidang pelayanan kesehatan. Meningkatnya anggaran  operasional kesehatan ini harus diikuti pengawasan yang lebih ketat oleh  publik, apakah sudah sesuai antara pelayanan, fasilitas, dan anggaran yang  diberikan,"" tutur anggota Komisi IX DPR RI, Zuber Safawi, Kamis  (19/1/2012) di Jakarta.Zuber menilai, kualitas kesehatan masyarakat saat ini  masih  memprihatinkan, terutama yang ada di daerah  terpencil dan perbatasan.  Hal tersebut menunjukkan minimnya akses mereka  terhadap sumberdaya kesehatan yang tersedia. ""Padahal alokasi bantuan opersional kesehatan yang sampai di puskesmas  sebesar Rp 75 juta sampai 250 juta,"" kata politisi PKS ini.Bantuan Operasional Kesehatan (BOK) merupakan kucuran dana pemerintah yang  langsung diberikan kepada pemerintah kabupaten/kota untuk melaksanakan  pelayanan kesehatan sesuai Standar Pelayanan Minimal kesehatan.Sebesar 90  persen dana BOK, diberikan ke setiap puskesmas melalui dinas kesehatan kabupaten/kota yang digunakan untuk menyelenggarakan operasional puskesmas,  serta meningkatkan pelayanan kesehatan promotif dan preventif. ""Untuk meningkatkan akses pelayanan kesehatan, petugas harus langsung turun ke  rumah warga, posyandu, atau mengadakan penyuluhan dan lokakarya di  sekolah-sekolah,"" katanya.";"34d07691c4d80fcf1ab555fbcab22baf2aee66";"robots";"DesignStudio2ef5efc000000001";"10/31/2018 22:42";"10/31/2018 22:42";"y";"10/31/2018 22:42"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/04/03/11191710/pelayanan.kesehatan.pemerintah.buruk.&sa=U&ved=0ahUKEwi9paeCjqzeAhWMK48KHcyXAgs4PBAWCBEwBA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw0qw_vRWfmZnQBDwCGTEiYU";"Pelayanan Kesehatan Pemerintah Buruk";"FX. Laksana Agung S";"4/3/2012 11:19";"JAKARTA, KOMPAS.com — Pelayanan kesehatan rumah sakit pemerintah dan dinas kesehatan masih buruk. Ini tecermin dalam laporan Badan Pemeriksa Keuangan selama periode 1 Juli-31 Desember 2011 yang disampaikan kepada legislatif dalam rapat paripurna DPR di Jakarta, Selasa (3/4/2012).Ketua BPK Hadi Purnomo dalam pidatonya menyatakan, pelayanan kesehatan pemerintah masih kurang efektif.Contohnya pelayanan kesehatan di ruang rawat inap kelas tiga di bawah standar dan adanya tambahan kenaikan harga obat yang dibebankan kepada pasien. Pemeriksaan dilakukan atas 50 unit pelayanan kesehatan pemerintah berupa rumah sakit dan dinas kesehatan.";"9ae3c9b9ca13bc841348111955a9f6e25390ece3";"robots";"DesignStudio76fb40eb00000004";"10/29/2018 23:52";"10/29/2018 23:52";"y";"10/29/2018 23:52"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/04/03/11191710/pelayanan.kesehatan.pemerintah.buruk.&sa=U&ved=0ahUKEwieirHBgrHeAhVB-WEKHfiXA204PBAWCBEwBA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw1cDtxiq0WTeiQDu6-UU5ED";"Pelayanan Kesehatan Pemerintah Buruk";"FX. Laksana Agung S";"4/3/2012 11:19";"JAKARTA, KOMPAS.com — Pelayanan kesehatan rumah sakit pemerintah dan dinas kesehatan masih buruk. Ini tecermin dalam laporan Badan Pemeriksa Keuangan selama periode 1 Juli-31 Desember 2011 yang disampaikan kepada legislatif dalam rapat paripurna DPR di Jakarta, Selasa (3/4/2012).Ketua BPK Hadi Purnomo dalam pidatonya menyatakan, pelayanan kesehatan pemerintah masih kurang efektif.Contohnya pelayanan kesehatan di ruang rawat inap kelas tiga di bawah standar dan adanya tambahan kenaikan harga obat yang dibebankan kepada pasien. Pemeriksaan dilakukan atas 50 unit pelayanan kesehatan pemerintah berupa rumah sakit dan dinas kesehatan.";"be21a2301ecaf41567426ace3210b37057e13e60";"robots";"DesignStudio2ef5efc000000001";"10/31/2018 22:45";"10/31/2018 22:45";"y";"10/31/2018 22:45"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/04/03/11191710/pelayanan.kesehatan.pemerintah.buruk.&sa=U&ved=0ahUKEwjMhaq8l7LeAhXLRo8KHVOkCoM4PBAWCBEwBA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw1jGXvrrgBaTgvNNOoBik03";"Pelayanan Kesehatan Pemerintah Buruk";"FX. Laksana Agung S";"4/3/2012 11:19";"JAKARTA, KOMPAS.com — Pelayanan kesehatan rumah sakit pemerintah dan dinas kesehatan masih buruk. Ini tecermin dalam laporan Badan Pemeriksa Keuangan selama periode 1 Juli-31 Desember 2011 yang disampaikan kepada legislatif dalam rapat paripurna DPR di Jakarta, Selasa (3/4/2012).Ketua BPK Hadi Purnomo dalam pidatonya menyatakan, pelayanan kesehatan pemerintah masih kurang efektif.Contohnya pelayanan kesehatan di ruang rawat inap kelas tiga di bawah standar dan adanya tambahan kenaikan harga obat yang dibebankan kepada pasien. Pemeriksaan dilakukan atas 50 unit pelayanan kesehatan pemerintah berupa rumah sakit dan dinas kesehatan.";"5485401739e6267deb3df76a877b9f3b85d84dbd";"robots";"DesignStudio891162200000001";"11/1/2018 9:52";"11/1/2018 9:52";"y";"11/1/2018 9:52"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2012/04/03/11191710/pelayanan.kesehatan.pemerintah.buruk.&sa=U&ved=0ahUKEwjO0JP6na7eAhUBOI8KHcUFC3M4PBAWCBEwBA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw3O4lwx0dtLvIwFDOnOQXec";"Pelayanan Kesehatan Pemerintah Buruk";"FX. Laksana Agung S";"4/3/2012 11:19";"JAKARTA, KOMPAS.com — Pelayanan kesehatan rumah sakit pemerintah dan dinas kesehatan masih buruk. Ini tecermin dalam laporan Badan Pemeriksa Keuangan selama periode 1 Juli-31 Desember 2011 yang disampaikan kepada legislatif dalam rapat paripurna DPR di Jakarta, Selasa (3/4/2012).Ketua BPK Hadi Purnomo dalam pidatonya menyatakan, pelayanan kesehatan pemerintah masih kurang efektif.Contohnya pelayanan kesehatan di ruang rawat inap kelas tiga di bawah standar dan adanya tambahan kenaikan harga obat yang dibebankan kepada pasien. Pemeriksaan dilakukan atas 50 unit pelayanan kesehatan pemerintah berupa rumah sakit dan dinas kesehatan.";"5baf8bd296575d57e8f442f8013f062ab62a3";"robots";"DesignStudio5f50d39d00000001";"10/30/2018 20:08";"10/30/2018 20:08";"y";"10/30/2018 20:08"
"Kompas.com";"RSUD";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/05/29/12005161/Kasus.Alkes.KPK.Panggil.Pejabat.RSUD.Banten.hingga.Asisten.Rumah.Tangga.Atut&sa=U&ved=0ahUKEwihg-3VjrHeAhUKRo8KHcQHDmk4PBAWCBQwBQ&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw3BQoAMMs9Il_-5i6wy8OeF";"Kasus Alkes, KPK Panggil Pejabat RSUD Banten hingga Asisten Rumah Tangga Atut";"Ambaranie Nadia Kemala Movanita";"5/29/2015 12:00";"JAKARTA, KOMPAS.com - Komisi Pemberantasan Korupsi memeriksa sejumlah pejabat RSUD Banten sebagai saksi dalam kasus dugaan pemerasan pengadaan alat kesehatan di Banten.
Wakil Direktur Pelayanan RSUD Provinsi Banten Ajat Drajat Ahmad Putra dan Kepala Bidang Pelayanan RSUD Provinsi Banten Jana Sunawati akan diperiksa sebagai saksi bagi Gubernur nonaktif Banten Atut Chosiyah.
""Dalam penyidikan kasus alkes Banten, KPK memeriksa sejumlah saksi bagi RAC (Ratu Atut Chosiyah),"" ujar Kepala Bagian Pemberitaan dan Publikasi KPK Priharsa Nugraha di Jakarta, Jumat (29/5/2015).
Selain memeriksa pejabat RSUD Provinasi Banten, KPK juga menjadwalkan pemeriksaan bagi asisten rumah tangga Atut bernama Eneng Sumiyati dan Esih, serta supir bernama Rafei.
Beberapa orang dekat Atut juga dipanggil sebagai saksi, yaitu mantan ajudan atut bernama Riza Martina, sekretaris pribadi Atut bernama Alinda Agustine Quintasari, dan staf pribadi Atut bernama Siti Halimah.
Jumat pagi, Siti dibawa ke Gedung KPK menggunakan mobil tahanan. (baca: Staf Pribadi Atut Dibawa dengan Mobil Tahanan ke KPK)
Hari ini, KPK juga memanggil mantan Kepala Dinas Kesehatan Pemerintah Provinsi Banten Djaja Budi Suharja dan PNS pada Dinas Kesehatan Bidang Pelayanan dan Kesehatan Provinsi Banten untuk diperiksa sebagai saksi dalam kasus ini.
Terkait proyek alkes Banten, Atut diduga menerima pemberian hadiah dan melakukan pemerasan.
Wakil Ketua KPK Zulkarnain sebelumnya mengatakan bahwa pengadaan alkes di Banten tidak seusai prosedur dan diduga ada penggelembungan harga perkiraan sementara (HPS).
Untuk pengadaan alkes di tingkat provinsi, pengguna anggaran seharusnya kepala dinas kesehatan. Namun, Atut justru mendelegasikannya ke jajaran di bawah kepala dinas. Zulkarnain juga membenarkan ada dugaan aliran dana ke Atut.
Menurut dia, aliran dana itu adalah timbal balik yang diterima Atut dari proses pengadaan yang tak sesuai prosedur itu.
Selain kasus alkes Banten, Atut terjerat kasus dugaan suap sengketa pilkada Lebak. Dia divonis empat tahun penjara dan dinyatakan terbukti bersama-sama menyuap Akil Mochtar selaku Ketua Mahkamah Konstitusi terkait sengketa pilkada MK.";"27b87b97d4d488f4bd63f74ea6c44042a53cdd";"robots";"DesignStudio2ef5efc000000001";"10/31/2018 23:39";"10/31/2018 23:39";"y";"10/31/2018 23:39"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/10/23/18412111/Puan.Tempat.Penampungan.dan.Pelayanan.Kesehatan.Akan.Dibuat.Penyaring.Udara&sa=U&ved=0ahUKEwi3gvTBg7HeAhXGUbwKHRaIAg44RhAWCBcwBg&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw1dlCYswsyI-hlz_9XocMJm";"Puan: Tempat Penampungan dan Pelayanan Kesehatan Akan Dibuat Penyaring Udara";"Sabrina Asril";"10/23/2015 18:41";"JAKARTA, KOMPAS.com - Menteri Koordinator Pembangunan Manusia dan Kebudayaan Puan Maharani mengatakan bahwa pihaknya akan langsung turun ke lokasi bencana asap mulai besok, Sabtu (24/10/2015).
Tim yang diturunkan Puan akan memeriksa kelayakan tempat penampungan sementara untuk proses evakuasi. Rencananya, tempat- tempat penampungan itu akan dilengkapi dengan penyaring udara agar asap tidak sampai masuk ke dalam ruangan.
""Tim akan berangkat besok untuk cek shelter-shelter untuk dicek dan air purifier akan disiapkan juga. Di tempat kesehatan juga disiapkan air purifier, Insya Allah dalam ruangan tertutup, jadi udara bersih akan ada,"" kata Puan usai rapat koordinasi di kantor Kemenkopolhukam, Jumat petang.
Saat ditanyakan jumlah tempat penampungan sementara yang disiapkan, Puan mengaku masih menghitungnya. Namun, tempat penampungan di dalam gedung-gedung pemerintah itu juga akan ditambah dengan kekuatan kapal Pelni dan kapal perang rumah sakit yang dimiliki TNI Angkatan Laut.
""Saat semua kapal berangkat, kita akan bawa semua perlengkapan semua kementerian dan lembaga yang bisa dibawa kelima provinsi,"" ucap Puan.
Sebelumnya, Menkopolhukam Luhut Binsar Panjaitan mengatakan, evakuasi ke kapal perang baru akan dilakukan apabila tempat penampungan di dalam kota tidak bisa menampung warga yang dilanda asap. Pemerintah akan mengevaluasi dalam 4-5 minggu untuk memutuskan masyarakat dievakuasi ke kapal perang.
Sementara untuk sektor pendidikan, Puan pemerintah juga akan menyesuaikan modul pendidikan bagi para pelajar yang terkena dampak asap. Para guru pun diminta tidak boleh memaksakan siswa untuk masuk sekolah.
""Guru-guru tidak boleh memaksa muridnya, karena masalah tunjangan. Tunjangan tidak akan berkurang, akan tetap dilaksanakan,"" ujar Puan.";"2997d215fe819f60e1967faa9548a426aa918051";"robots";"DesignStudio2ef5efc000000001";"10/31/2018 22:48";"10/31/2018 22:48";"y";"10/31/2018 22:48"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/10/23/18412111/Puan.Tempat.Penampungan.dan.Pelayanan.Kesehatan.Akan.Dibuat.Penyaring.Udara&sa=U&ved=0ahUKEwiki6HJjqzeAhWZeysKHYpyDBA4RhAWCB0wCA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw3yF3UsbpsmIrc4n4FUZN5K";"Puan: Tempat Penampungan dan Pelayanan Kesehatan Akan Dibuat Penyaring Udara";"Sabrina Asril";"10/23/2015 18:41";"JAKARTA, KOMPAS.com - Menteri Koordinator Pembangunan Manusia dan Kebudayaan Puan Maharani mengatakan bahwa pihaknya akan langsung turun ke lokasi bencana asap mulai besok, Sabtu (24/10/2015).
Tim yang diturunkan Puan akan memeriksa kelayakan tempat penampungan sementara untuk proses evakuasi. Rencananya, tempat- tempat penampungan itu akan dilengkapi dengan penyaring udara agar asap tidak sampai masuk ke dalam ruangan.
""Tim akan berangkat besok untuk cek shelter-shelter untuk dicek dan air purifier akan disiapkan juga. Di tempat kesehatan juga disiapkan air purifier, Insya Allah dalam ruangan tertutup, jadi udara bersih akan ada,"" kata Puan usai rapat koordinasi di kantor Kemenkopolhukam, Jumat petang.
Saat ditanyakan jumlah tempat penampungan sementara yang disiapkan, Puan mengaku masih menghitungnya. Namun, tempat penampungan di dalam gedung-gedung pemerintah itu juga akan ditambah dengan kekuatan kapal Pelni dan kapal perang rumah sakit yang dimiliki TNI Angkatan Laut.
""Saat semua kapal berangkat, kita akan bawa semua perlengkapan semua kementerian dan lembaga yang bisa dibawa kelima provinsi,"" ucap Puan.
Sebelumnya, Menkopolhukam Luhut Binsar Panjaitan mengatakan, evakuasi ke kapal perang baru akan dilakukan apabila tempat penampungan di dalam kota tidak bisa menampung warga yang dilanda asap. Pemerintah akan mengevaluasi dalam 4-5 minggu untuk memutuskan masyarakat dievakuasi ke kapal perang.
Sementara untuk sektor pendidikan, Puan pemerintah juga akan menyesuaikan modul pendidikan bagi para pelajar yang terkena dampak asap. Para guru pun diminta tidak boleh memaksakan siswa untuk masuk sekolah.
""Guru-guru tidak boleh memaksa muridnya, karena masalah tunjangan. Tunjangan tidak akan berkurang, akan tetap dilaksanakan,"" ujar Puan.";"2b533a047ef494d234b5675337af684f2b727";"robots";"DesignStudio76fb40eb00000004";"10/30/2018 0:18";"10/30/2018 0:18";"y";"10/30/2018 0:18"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/10/23/18412111/Puan.Tempat.Penampungan.dan.Pelayanan.Kesehatan.Akan.Dibuat.Penyaring.Udara&sa=U&ved=0ahUKEwiKnsjYnq7eAhWBNo8KHRNVBfY4RhAWCCAwCQ&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw1-K30XiGmyoROzI9aW59sA";"Puan: Tempat Penampungan dan Pelayanan Kesehatan Akan Dibuat Penyaring Udara";"Sabrina Asril";"10/23/2015 18:41";"JAKARTA, KOMPAS.com - Menteri Koordinator Pembangunan Manusia dan Kebudayaan Puan Maharani mengatakan bahwa pihaknya akan langsung turun ke lokasi bencana asap mulai besok, Sabtu (24/10/2015).
Tim yang diturunkan Puan akan memeriksa kelayakan tempat penampungan sementara untuk proses evakuasi. Rencananya, tempat- tempat penampungan itu akan dilengkapi dengan penyaring udara agar asap tidak sampai masuk ke dalam ruangan.
""Tim akan berangkat besok untuk cek shelter-shelter untuk dicek dan air purifier akan disiapkan juga. Di tempat kesehatan juga disiapkan air purifier, Insya Allah dalam ruangan tertutup, jadi udara bersih akan ada,"" kata Puan usai rapat koordinasi di kantor Kemenkopolhukam, Jumat petang.
Saat ditanyakan jumlah tempat penampungan sementara yang disiapkan, Puan mengaku masih menghitungnya. Namun, tempat penampungan di dalam gedung-gedung pemerintah itu juga akan ditambah dengan kekuatan kapal Pelni dan kapal perang rumah sakit yang dimiliki TNI Angkatan Laut.
""Saat semua kapal berangkat, kita akan bawa semua perlengkapan semua kementerian dan lembaga yang bisa dibawa kelima provinsi,"" ucap Puan.
Sebelumnya, Menkopolhukam Luhut Binsar Panjaitan mengatakan, evakuasi ke kapal perang baru akan dilakukan apabila tempat penampungan di dalam kota tidak bisa menampung warga yang dilanda asap. Pemerintah akan mengevaluasi dalam 4-5 minggu untuk memutuskan masyarakat dievakuasi ke kapal perang.
Sementara untuk sektor pendidikan, Puan pemerintah juga akan menyesuaikan modul pendidikan bagi para pelajar yang terkena dampak asap. Para guru pun diminta tidak boleh memaksakan siswa untuk masuk sekolah.
""Guru-guru tidak boleh memaksa muridnya, karena masalah tunjangan. Tunjangan tidak akan berkurang, akan tetap dilaksanakan,"" ujar Puan.";"244b18b964855d8e4cf42b178423c8c8c1b6c2f";"robots";"DesignStudio5f50d39d00000001";"10/30/2018 20:14";"10/30/2018 20:14";"y";"10/30/2018 20:14"
"Kompas.com";"pelayanan kesehatan";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/10/23/18412111/Puan.Tempat.Penampungan.dan.Pelayanan.Kesehatan.Akan.Dibuat.Penyaring.Udara&sa=U&ved=0ahUKEwiRgJinmLLeAhUGEnIKHR0cBtk4RhAWCB0wCA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw3KaiAof7D1Y6fc1GTGCnlc";"Puan: Tempat Penampungan dan Pelayanan Kesehatan Akan Dibuat Penyaring Udara";"Sabrina Asril";"10/23/2015 18:41";"JAKARTA, KOMPAS.com - Menteri Koordinator Pembangunan Manusia dan Kebudayaan Puan Maharani mengatakan bahwa pihaknya akan langsung turun ke lokasi bencana asap mulai besok, Sabtu (24/10/2015).
Tim yang diturunkan Puan akan memeriksa kelayakan tempat penampungan sementara untuk proses evakuasi. Rencananya, tempat- tempat penampungan itu akan dilengkapi dengan penyaring udara agar asap tidak sampai masuk ke dalam ruangan.
""Tim akan berangkat besok untuk cek shelter-shelter untuk dicek dan air purifier akan disiapkan juga. Di tempat kesehatan juga disiapkan air purifier, Insya Allah dalam ruangan tertutup, jadi udara bersih akan ada,"" kata Puan usai rapat koordinasi di kantor Kemenkopolhukam, Jumat petang.
Saat ditanyakan jumlah tempat penampungan sementara yang disiapkan, Puan mengaku masih menghitungnya. Namun, tempat penampungan di dalam gedung-gedung pemerintah itu juga akan ditambah dengan kekuatan kapal Pelni dan kapal perang rumah sakit yang dimiliki TNI Angkatan Laut.
""Saat semua kapal berangkat, kita akan bawa semua perlengkapan semua kementerian dan lembaga yang bisa dibawa kelima provinsi,"" ucap Puan.
Sebelumnya, Menkopolhukam Luhut Binsar Panjaitan mengatakan, evakuasi ke kapal perang baru akan dilakukan apabila tempat penampungan di dalam kota tidak bisa menampung warga yang dilanda asap. Pemerintah akan mengevaluasi dalam 4-5 minggu untuk memutuskan masyarakat dievakuasi ke kapal perang.
Sementara untuk sektor pendidikan, Puan pemerintah juga akan menyesuaikan modul pendidikan bagi para pelajar yang terkena dampak asap. Para guru pun diminta tidak boleh memaksakan siswa untuk masuk sekolah.
""Guru-guru tidak boleh memaksa muridnya, karena masalah tunjangan. Tunjangan tidak akan berkurang, akan tetap dilaksanakan,"" ujar Puan.";"f2d2aaf3ed508742d839cede3eeaf98ff2ed696";"robots";"DesignStudio891162200000001";"11/1/2018 9:55";"11/1/2018 9:55";"y";"11/1/2018 9:55"
"Kompas.com";"puskesmas";"https://www.google.com/url?q=https://nasional.kompas.com/read/2015/10/29/16454011/Mulai.2016.Pemkab.Semarang.Gratiskan.Biaya.Berobat.di.Puskesmas&sa=U&ved=0ahUKEwjDtei8q67eAhUMOI8KHUOxBRg4KBAWCB0wCA&client=internal-uds-cse&cx=018212539862037696382:-xa61bkyvao&usg=AOvVaw1u-ojroQ62kOAhWKwYjWHB";"Mulai 2016, Pemkab Semarang Gratiskan Biaya Berobat di Puskesmas";"Kontributor Ungaran, Syahrul Munir";"10/29/2015 16:45";"UNGARAN, KOMPAS.com - Mulai 2016 Pemkab Semarang akan menghapus sumber pendapatan asli daerah (PAD) yang bersumber dari puskesmas senilai hampir Rp 1 miliar. Penghapusan ini bertujuan agar tidak membebani masyarakat terutama warga kurang mampu. Sehingga warga Kabupaten Semarang yang bukan peserta BPJS Kesehatan maupun Jamkesda bisa mengakses layanan kesehatan secara gratis. ""Mulai 2016 semua biaya operasional puskesmas didanai APBD, sehingga masyarakat tidak dipungut biaya alias gratis. Gratis bukan berarti pegawainya tidak dibayar, tapi dibayar APBD sehingga pelayanan di puskesmas harus baik,"" kata Ketua DPRD Kabupaten Semarang Bambang Kusriyanto, Kamis (29/10/2015). Menurut Bambang, seharusnya dengan program kartu Indonsia sehat dari pemerintahan Presiden Jokowi Widodo, KTP sudah bisa menjadi kartu sehat saat pelayanan kesehatan digratiskan. Sehingga masyarakat yang ber-KTP Kabupaten Semarang mendapatkan pelayanan kesehatan yang ditanggung pemerintah. Saat ini, lanjutnya, masih ada masyarakat Kabupaten Semarang yang belum menjadi peserta BPJS Kesehatan atau peserta Jamkesda. Sehingga pelayanan gratis di puskesmas sangat membantu masyarakat miskin yang membutuhkan pelayanan kesehatan. ""Pelayanan kesehatan dan pendidikan gratis bagian untuk mengurangi angka kemiskinan,"" katanya. Sementara itu, Plt Bupati Semarang, Gunawan Wibisono mendukung inisiatif DPRD untuk menghapus pendapatan daerah yang bersumber dari puskesmas. Namun, di sisi lain Gunawan meminta agar puskesmas lebih akuntabel dan transparan dalam mengelola anggaran. Sebab terdapat dua sumber pendanaan puskesmas, yakni APBD dan BPJS Kesehatan. ""Subsidi dari APBD untuk biaya operasional, sedangkan dari BPJS kesehatan berupa klaim. Keduanya harus dikelola secara akuntabel dan transparan,"" katanya.";"2c188442d2fd2244d5c713602c1dd3f2a833523";"robots";"DesignStudio5f50d39d00000001";"10/30/2018 21:11";"10/30/2018 21:11";"y";"10/30/2018 21:11"
